,drug_English,drug,MOL ID,MOlecule,MOlecule_url,MOleculeName,InChIKey,SMLIES,GIabsorption,Lipinski,Ghose,Veber,Egan,Muegge,SwissADME
112,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005481,"2,6,10,14,18-pentamethylicosa-2,6,10,14,18-pentaene",https://tcmsp-e.com/molecule.php?qn=5481,"2,6,10,14,18-pentamethylicosa-2,6,10,14,18-pentaene",IMXDCJPVYKXJPD-FMOJUEAUSA-N,CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,Low,Yes,No,No,No,No,0
113,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005482,FOA,https://tcmsp-e.com/molecule.php?qn=5482,FOA,SMNDYUVBFMFKNZ-UHFFFAOYSA-N,C1=COC(=C1)C(=O)O,High,Yes,No,Yes,Yes,No,1
114,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005483,2-Methylnaphthalene,https://tcmsp-e.com/molecule.php?qn=5483,2-Methylnaphthalene,QIMMUPPBPVKWKM-UHFFFAOYSA-N,CC1=CC2=CC=CC=C2C=C1,Low,Yes,No,Yes,Yes,No,0
115,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005484,GRO,https://tcmsp-e.com/molecule.php?qn=5484,GRO,YPGCWEMNNLXISK-SSDOTTSWSA-N,CC(C1=CC=CC=C1)C(=O)O,High,Yes,No,Yes,Yes,No,1
116,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005485,3-dibenzofuransulfonic acid,https://tcmsp-e.com/molecule.php?qn=5485,3-dibenzofuransulfonic acid,QQYILFJVCFLPNB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=C(O2)C=C(C=C3)S(=O)(=O)O,High,Yes,Yes,Yes,Yes,Yes,1
117,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005486,"3,4-Dehydrolycopen-16-al",https://tcmsp-e.com/molecule.php?qn=5486,"3,4-Dehydrolycopen-16-al",FPLASDSFNINBIY-QETLVAEPSA-N,CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)C=CC=C(C)C=O)C)C)C)C,Low,No,No,No,No,No,0
118,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005487,5-Carboxyresorcinol,https://tcmsp-e.com/molecule.php?qn=5487,5-Carboxyresorcinol,UYEMGAFJOZZIFP-UHFFFAOYSA-N,C1=C(C=C(C=C1O)O)C(=O)O,High,Yes,No,Yes,Yes,No,1
119,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005488,"3,5-Di-t-butyl-4-hydroxybenzaldehyde",https://tcmsp-e.com/molecule.php?qn=5488,"3,5-Di-t-butyl-4-hydroxybenzaldehyde",DOZRDZLFLOODMB-UHFFFAOYSA-N,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=O,High,Yes,Yes,Yes,Yes,Yes,1
120,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005489,"3,6-Digalloylglucose",https://tcmsp-e.com/molecule.php?qn=5489,"3,6-Digalloylglucose",LRSHPKZSGRNHIX-MPWSSXMOSA-N,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)O)O)OC(=O)C3=CC(=C(C(=C3)O)O)O)O,Low,No,No,No,No,No,0
121,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005490,4-(4-ethylphenyl)benzoic acid,https://tcmsp-e.com/molecule.php?qn=5490,4-(4-ethylphenyl)benzoic acid,SCEBDBNGUCNRCE-UHFFFAOYSA-N,CCC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)O,High,Yes,Yes,Yes,Yes,Yes,1
122,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005491,4-Ethyl-o-xylene,https://tcmsp-e.com/molecule.php?qn=5491,4-Ethyl-o-xylene,SBUYFICWQNHBCM-UHFFFAOYSA-N,CCC1=CC(=C(C=C1)C)C,Low,Yes,No,Yes,Yes,No,0
123,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005492,"4-Methoxy-1,2-benzodioxole",https://tcmsp-e.com/molecule.php?qn=5492,"4-Methoxy-1,2-benzodioxole",SMUNJBNGTHEKIO-UHFFFAOYSA-N,COC1=CC=CC2=C1COO2,High,Yes,No,Yes,Yes,No,1
124,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005493,"6-Isopropyl-1,4-dimethylnaphthalene",https://tcmsp-e.com/molecule.php?qn=5493,"6-Isopropyl-1,4-dimethylnaphthalene",AIZMBERBKBKQKL-UHFFFAOYSA-N,CC1=C2C=CC(=CC2=C(C=C1)C)C(C)C,Low,Yes,Yes,Yes,Yes,No,0
125,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005494,"6-Tetradecanesulfonic acid,butyl ester",https://tcmsp-e.com/molecule.php?qn=5494,"6-Tetradecanesulfonic acid,butyl ester",IUOLOMPNSNUSAF-SFHVURJKSA-N,CCCCCCCCC(CCCCC)S(=O)(=O)OCCCC,Low,Yes,No,No,No,No,0
126,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005495,"6-ethyl-2,5-dihydroxy-1,4-naphthoquinone",https://tcmsp-e.com/molecule.php?qn=5495,"6-ethyl-2,5-dihydroxy-1,4-naphthoquinone",IAOGCOUDTZVSLT-UHFFFAOYSA-N,CCC1=C(C2=C(C=C1)C(=O)C(=O)C=C2O)O,High,Yes,Yes,Yes,Yes,Yes,1
127,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005496,"7,8-Dehydropenstemoside",https://tcmsp-e.com/molecule.php?qn=5496,"7,8-Dehydropenstemoside",WUZGENDUAYSYJW-MEANJNGLSA-N,CC1=CC(C2(C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)O,Low,No,No,No,No,No,0
128,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005497,"7,8-Dehydropenstemoside_qt",https://tcmsp-e.com/molecule.php?qn=5497,"7,8-Dehydropenstemoside_qt",VLRPMHXSYJTZAU-YJFSRANCSA-N,CC1=CC(C2(C1C(OC=C2C(=O)OC)O)O)O,High,Yes,No,Yes,Yes,Yes,1
129,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005498,7-Hydroxycadalene,https://tcmsp-e.com/molecule.php?qn=5498,7-Hydroxycadalene,RIWNMJBJRPCUBX-UHFFFAOYSA-N,CC1=C2C=C(C(=CC2=C(C=C1)C(C)C)C)O,High,Yes,Yes,Yes,Yes,No,1
130,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005499,7-O-methylmorroniside,https://tcmsp-e.com/molecule.php?qn=5499,7-O-methylmorroniside,DGNXCLIPLOECFN-GLWRDHDSSA-N,COC1CC2C(CO1)C(OC=C2C(=O)OC)OC3C(C(C(C(O3)OC)O)O)O,Low,Yes,No,No,No,No,0
131,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005500,linolenate,https://tcmsp-e.com/molecule.php?qn=5500,linolenate,DTOSIQBPPRVQHS-IUQGRGSQSA-N,CCC=CCC=CCC=CCCCCCCCC(=O)O,High,Yes,No,No,Yes,No,1
132,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005501,Green Oil,https://tcmsp-e.com/molecule.php?qn=5501,Green Oil,MWPLVEDNUUSJAV-UHFFFAOYSA-N,C1=CC=C2C=C3C=CC=CC3=CC2=C1,Low,Yes,Yes,Yes,Yes,No,0
133,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005502,Butoxysuccinic Acid,https://tcmsp-e.com/molecule.php?qn=5502,Butoxysuccinic Acid,UDLOAJGWSDUKME-ZCFIWIBFSA-N,CCCCOC(CC(=O)O)C(=O)O,High,Yes,Yes,Yes,Yes,No,1
134,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005503,Cornudentanone,https://tcmsp-e.com/molecule.php?qn=5503,Cornudentanone,JIUGZSYPFREDLG-HXUWFJFHSA-N,CCCCCCCCCCCC(CC1=CC(=O)C=C(C1=O)OC)OC(=O)C,High,Yes,Yes,No,Yes,No,1
135,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005504,Cornusiin A,https://tcmsp-e.com/molecule.php?qn=5504,Cornusiin A,QVBGRJFHOYPNGA-NHCBRPIISA-N,C1C2C(C(C(C(O2)O)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5C6=C(C(=C(C=C6C1=O)OC7=C(C(=C(C=C7C(=O)OC8C(C(C(OC8O)COC(=O)C9=CC(=C(C(=C9)O)O)O)OC(=O)C1=CC(=C(C(=C1)O)O)O)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O)O)O)O)O)O)O,-,-,-,-,-,-,-
136,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005505,Cornusiin B,https://tcmsp-e.com/molecule.php?qn=5505,Cornusiin B,NELJHVPUFBRAMZ-HSUKUTDESA-N,C1C2C(C(C(C(O2)O)OC(=O)C3=CC(=C(C(=C3OC4=C(C5=C6C(=C4)C(=O)OC7=C6C(=CC(=C7O)O)C(=O)O5)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O)OC(=O)C9=CC(=C(C(=C9C2=C(C(=C(C=C2C(=O)O1)O)O)O)O)O)O,Low,No,No,No,No,No,0
137,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005506,Cornusiin C,https://tcmsp-e.com/molecule.php?qn=5506,Cornusiin C,UCTUGQCJSNXNNR-FEGNPHFYSA-N,C1=C(C=C(C(=C1O)O)O)C(=O)OC2C(C(OC(C2OC(=O)C3=CC(=C(C(=C3OC4=C(C5=C6C(=C4)C(=O)OC7=C6C(=CC(=C7O)O)C(=O)O5)O)O)O)O)O)CO)O,Low,No,No,No,No,No,0
138,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005507,Cornusiin G,https://tcmsp-e.com/molecule.php?qn=5507,Cornusiin G,OXYNTHAZHTYEDD-VAZJVBODSA-N,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C(C=C7C(=O)O1)O)O)O)O)O)OC8=C(C(=C(C(=C8)O)O)O)C(=O)OCC9C(C(C(C(O9)OC(=O)C1=CC(=C(C(=C1)O)O)O)OC(=O)C1=CC(=C(C(=C1)O)O)O)OC(=O)C1=CC(=C(C(=C1)O)O)O)O,-,-,-,-,-,-,-
139,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005508,Glucosol,https://tcmsp-e.com/molecule.php?qn=5508,Glucosol,HFGSQOYIOKBQOW-ZSDYHTTISA-N,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,High,Yes,No,Yes,No,No,1
140,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005509,11-Cyclohexylheneicosane,https://tcmsp-e.com/molecule.php?qn=5509,11-Cyclohexylheneicosane,ZSEPDKTYQJRZIS-UHFFFAOYSA-N,CCCCCCCCCCC(CCCCCCCCCC)C1CCCCC1,Low,Yes,No,No,No,No,0
141,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005510,D-1-O-Methyl mucoinositol,https://tcmsp-e.com/molecule.php?qn=5510,D-1-O-Methyl mucoinositol,DSCFFEYYQKSRSV-MAFUWASYSA-N,COC1C(C(C(C(C1O)O)O)O)O,Low,Yes,No,Yes,Yes,No,0
142,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005511,D-delta-tocopherol,https://tcmsp-e.com/molecule.php?qn=5511,D-delta-tocopherol,GZIFEOYASATJEH-UMTXDNHDSA-N,CC1=CC(=CC2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)O,Low,Yes,No,No,No,No,0
143,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005512,Dehydromorroniaglycone,https://tcmsp-e.com/molecule.php?qn=5512,Dehydromorroniaglycone,QGBCGMGBGAHJIT-LODYRLCVSA-N,CC1C2C3CC(O1)OC2OC=C3C(=O)OC,High,Yes,Yes,Yes,Yes,Yes,1
144,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005513,DBF,https://tcmsp-e.com/molecule.php?qn=5513,DBF,TXCDCPKCNAJMEE-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=CC=CC=C3O2,High,Yes,Yes,Yes,Yes,No,1
145,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005514,"Ethyl,alpha-hydroxymyristate",https://tcmsp-e.com/molecule.php?qn=5514,"Ethyl,alpha-hydroxymyristate",ILJLABRQPCOYHY-OAHLLOKOSA-N,CCCCCCCCCCCCC(C(=O)OCC)O,High,Yes,Yes,No,Yes,No,1
146,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005515,Eugenone,https://tcmsp-e.com/molecule.php?qn=5515,Eugenone,ZYRBXTNFHYZHSK-UHFFFAOYSA-N,CC(=O)CC(=O)C1=C(C=C(C=C1OC)OC)OC,High,Yes,Yes,Yes,Yes,Yes,1
147,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005516,Fluoren,https://tcmsp-e.com/molecule.php?qn=5516,Fluoren,NIHNNTQXNPWCJQ-UHFFFAOYSA-N,C1C2=CC=CC=C2C3=CC=CC=C31,Low,Yes,Yes,Yes,Yes,No,0
148,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005517,2-METHYLHEPTADECANE,https://tcmsp-e.com/molecule.php?qn=5517,2-METHYLHEPTADECANE,RJWUMFHQJJBBOD-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(C)C,Low,Yes,No,No,No,No,0
149,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005518,"Heptadecane,3-methyl",https://tcmsp-e.com/molecule.php?qn=5518,"Heptadecane,3-methyl",HPDKJRSKBCPMIY-GOSISDBHSA-N,CCCCCCCCCCCCCCC(C)CC,Low,Yes,No,No,No,No,0
150,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005519,(7R)-7-methylheptadecane,https://tcmsp-e.com/molecule.php?qn=5519,(7R)-7-methylheptadecane,AZGIFKCGYRMPKP-GOSISDBHSA-N,CCCCCCCCCCC(C)CCCCCC,Low,Yes,No,No,No,No,0
151,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005520,"Heptadecane,8-methyl",https://tcmsp-e.com/molecule.php?qn=5520,"Heptadecane,8-methyl",AFKUSTCGONJZHE-GOSISDBHSA-N,CCCCCCCCCC(C)CCCCCCC,Low,Yes,No,No,No,No,0
152,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005521,phytane,https://tcmsp-e.com/molecule.php?qn=5521,phytane,GGYKPYDKXLHNTI-VAMGGRTRSA-N,CCC(C)CCCC(C)CCCC(C)CCCC(C)C,Low,Yes,No,No,No,No,0
153,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005522,LEN,https://tcmsp-e.com/molecule.php?qn=5522,LEN,BMFVGAAISNGQNM-UHFFFAOYSA-N,CC(C)CCN,High,Yes,No,Yes,Yes,No,1
154,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005523,"Nonadecane,2,3-di methyl",https://tcmsp-e.com/molecule.php?qn=5523,"Nonadecane,2,3-di methyl",JXKFQCQTFUPIFF-NRFANRHFSA-N,CCCCCCCCCCCCCCCC[C@H](C)C(C)C,Low,Yes,Yes,Yes,Yes,Yes,0
155,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005524,"Nonadecane,2,6,10,14,18-pentamethyl,",https://tcmsp-e.com/molecule.php?qn=5524,"Nonadecane,2,6,10,14,18-pentamethyl,",OJXBLWMIJXWKQV-BKFWDETESA-N,CC(C)CCC[C@H](C)CCCC(C)CCC[C@H](C)CCCC(C)C,Low,Yes,Yes,Yes,Yes,Yes,0
156,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005525,"Octadecane,2,6,10,14-tetramethyl-",https://tcmsp-e.com/molecule.php?qn=5525,"Octadecane,2,6,10,14-tetramethyl-",PUTSHCSOTBWQAI-YPAWHYETSA-N,CCCC[C@@H](C)CCCC(C)CCC[C@H](C)CCCC(C)C,Low,Yes,Yes,Yes,Yes,Yes,0
157,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005526,"Octadecane,3-methyl",https://tcmsp-e.com/molecule.php?qn=5526,"Octadecane,3-methyl",PGZRTPKNSFMAOP-LJQANCHMSA-N,CCCCCCCCCCCCCCCC(C)CC,Low,Yes,No,No,No,No,0
158,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005527,"Octadecane,6-methyl",https://tcmsp-e.com/molecule.php?qn=5527,"Octadecane,6-methyl",MMQAZWNADBJFCD-LJQANCHMSA-N,CCCCCCCCCCCCC(C)CCCCC,Low,Yes,No,No,No,No,0
159,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005528,"2,6,10,14-tetramethylpentadecane",https://tcmsp-e.com/molecule.php?qn=5528,"2,6,10,14-tetramethylpentadecane",XOJVVFBFDXDTEG-KDURUIRLSA-N,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Low,Yes,No,No,No,No,0
160,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005529,"Pentadecane,2,6,10-trimethyl",https://tcmsp-e.com/molecule.php?qn=5529,"Pentadecane,2,6,10-trimethyl",LBWPYRZGHYVSEL-ROUUACIJSA-N,CCCCCC(C)CCCC(C)CCCC(C)C,Low,Yes,No,No,No,No,0
161,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005530,Hydroxygenkwanin,https://tcmsp-e.com/molecule.php?qn=5530,Hydroxygenkwanin,RRRSSAVLTCVNIQ-UHFFFAOYSA-N,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O,High,Yes,Yes,Yes,Yes,Yes,1
162,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005531,Telocinobufagin,https://tcmsp-e.com/molecule.php?qn=5531,Telocinobufagin,PBSOJKPTQWWJJD-XECVOWJVSA-N,CC12CCC(CC1(CCC3C2CCC4(C3(CCC4C5=COC(=O)C=C5)O)C)O)O,High,Yes,Yes,Yes,Yes,Yes,1
163,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005532,"Tetradecane,2,6,10-trimethyl",https://tcmsp-e.com/molecule.php?qn=5532,"Tetradecane,2,6,10-trimethyl",IMTCMWSWXFQQDL-IAGOWNOFSA-N,CCCCC(C)CCC[C@H](C)CCCC(C)C,Low,Yes,Yes,Yes,Yes,Yes,0
164,Asiatic Cornelian Cherry Fruit,山茱萸,MOL008457,Tetrahydroalstonine,https://tcmsp-e.com/molecule.php?qn=8457,Tetrahydroalstonine,GRTOGORTSDXSFK-DLLGKBFGSA-N,CC1C2CN3CCC4=C(C3CC2C(=CO1)C(=O)OC)NC5=CC=CC=C45,High,Yes,Yes,Yes,Yes,Yes,1
165,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005534,trans-Verbenol,https://tcmsp-e.com/molecule.php?qn=5534,trans-Verbenol,WONIGEXYPVIKFS-DJLDLDEBSA-N,CC1=CC(C2CC1C2(C)C)O,High,Yes,No,Yes,Yes,No,1
166,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005535,Vitamin B1.mol2,https://tcmsp-e.com/molecule.php?qn=5535,Vitamin B1.mol2,CUHJDHQZPBVYHJ-UHFFFAOYSA-N,-,-,-,-,-,-,-,-
167,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005536,"Z,Z-10,12-Hexadecadien-1-ol acetate",https://tcmsp-e.com/molecule.php?qn=5536,"Z,Z-10,12-Hexadecadien-1-ol acetate",CMCBHGAXGCXMIP-ISTTXYCBSA-N,CCCC=CC=CCCCCCCCCCOC(=O)C,High,Yes,Yes,No,Yes,No,1
168,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005537,Z-5-Nonadecene,https://tcmsp-e.com/molecule.php?qn=5537,Z-5-Nonadecene,LHPVEDYVSCTZAY-LUAWRHEFSA-N,CCCCCCCCCCCCCC=CCCCC,Low,Yes,No,No,No,No,0
169,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005538,Linolenyl alcohol,https://tcmsp-e.com/molecule.php?qn=5538,Linolenyl alcohol,IKYKEVDKGZYRMQ-PDBXOOCHSA-N,CCC=CCC=CCC=CCCCCCCCCO,High,Yes,Yes,No,Yes,No,1
170,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005539,Acenaphthylene,https://tcmsp-e.com/molecule.php?qn=5539,Acenaphthylene,HXGDTGSAIMULJN-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C=CC3=CC=C2,Low,Yes,No,Yes,Yes,No,0
171,Asiatic Cornelian Cherry Fruit,山茱萸,MOL000554,gallic acid-3-O-(6'-O-galloyl)-glucoside,https://tcmsp-e.com/molecule.php?qn=554,gallic acid-3-O-(6'-O-galloyl)-glucoside,NRQUZRZEYPSZEY-IDXPAVDQSA-N,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC3=CC(=CC(=C3O)O)C(=O)O)O)O)O,Low,No,No,No,No,No,0
172,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005540,alpha-Corocalene,https://tcmsp-e.com/molecule.php?qn=5540,alpha-Corocalene,VTUZIFHLLUSULC-UHFFFAOYSA-N,CC1=CC2=C(C=CC(=C2CC1)C)C(C)C,Low,Yes,Yes,Yes,Yes,No,0
173,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005541,TBU,https://tcmsp-e.com/molecule.php?qn=5541,TBU,DKGAVHZHDRPRBM-UHFFFAOYSA-N,CC(C)(C)O,High,Yes,No,Yes,Yes,No,1
174,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005542,camptothin A,https://tcmsp-e.com/molecule.php?qn=5542,camptothin A,CGTQPVKZNROYFH-SKEITSDKSA-N,-,-,-,-,-,-,-,-
175,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005543,camptothin B,https://tcmsp-e.com/molecule.php?qn=5543,camptothin B,IBUZLJOVINHPCM-IMELRQICSA-N,C1C(C(OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)C(C(C=O)OC(=O)C4=CC(=C(C(=C4OC5=C(C6=C7C(=C5)C(=O)OC8=C7C(=CC(=C8O)O)C(=O)O6)O)O)O)O)OC(=O)C9=CC(=C(C(=C9)O)O)O)O,Low,No,No,No,No,No,0
176,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005544,Cornin,https://tcmsp-e.com/molecule.php?qn=5544,Cornin,HLXRWTJXGMHOFN-XJSNKYLASA-N,CC1CC(=O)C2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O,Low,Yes,No,No,No,No,0
177,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005545,cornin_qt,https://tcmsp-e.com/molecule.php?qn=5545,cornin_qt,ICLHTGIHDLYEDX-PPZZJSARSA-N,CC1CC(=O)C2C1C(OC=C2C(=O)OC)O,High,Yes,Yes,Yes,Yes,Yes,1
176,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005546,cornuside,https://tcmsp-e.com/molecule.php?qn=5546,cornuside,SMTKSCGLXONVGL-MUCSSEFLSA-N,C=CC1C(OC2OC(CO)[C@@H](C)[C@H](O)C2O)OC=C(C(=O)OC)C1CCOC(=O)C1=CC(O)=C(O)C(O)=C1,Low,Yes,Yes,Yes,Yes,Yes,0
179,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005547,cornuside_qt,https://tcmsp-e.com/molecule.php?qn=5547,cornuside_qt,KDGCSTFYBWGBNX-PJYBLOJUSA-N,COC(=O)C1=COC(C(C1CCOC(=O)C2=CC(=C(C(=C2)O)O)O)C=C)O,Low,Yes,Yes,No,No,Yes,0
180,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005548,cornusiin E,https://tcmsp-e.com/molecule.php?qn=5548,cornusiin E,LXPDKGXZXITTJG-LAARJLNFSA-N,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C(C=C7C(=O)O1)O)O)O)O)OC8=CC(=CC(=C8O)O)C(=O)OC9C(C1C(COC(=O)C2=CC(=C(C(=C2C2=C(C(=C(C=C2C(=O)O1)O)O)O)O)O)O)OC9OC(=O)C1=CC(=C(C(=C1)O)O)O)OC(=O)C1=CC(=C(C(=C1)O)O)O)O,-,-,-,-,-,-,-
181,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005549,Dehydromevalonic lactone,https://tcmsp-e.com/molecule.php?qn=5549,Dehydromevalonic lactone,RPEASMBMVIKUTH-UHFFFAOYSA-N,CC1=CC(=O)OCC1,High,Yes,No,Yes,Yes,No,1
182,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005550,Vanirom,https://tcmsp-e.com/molecule.php?qn=5550,Vanirom,CBOQJANXLMLOSS-UHFFFAOYSA-N,CCOC1=C(C=CC(=C1)C=O)O,High,Yes,Yes,Yes,Yes,No,1
183,Asiatic Cornelian Cherry Fruit,山茱萸,MOL007019,Eugeniin,https://tcmsp-e.com/molecule.php?qn=7019,Eugeniin,JCGHAEBIBSEQAD-UUUCSUBKSA-N,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C(C=C7C(=O)O1)O)O)O)O)O)O,Low,No,No,No,No,No,0
184,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005552,gemin D,https://tcmsp-e.com/molecule.php?qn=5552,gemin D,XKVYZLLWKHGKMT-UPMOLNEASA-N,C1C(C(OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)C(C(C=O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O,Low,No,No,No,No,No,0
185,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005553,2-Monopalmitin,https://tcmsp-e.com/molecule.php?qn=5553,2-Monopalmitin,BBNYCLAREVXOSG-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OC(CO)CO,High,Yes,Yes,No,Yes,No,1
186,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005554,i-Butanol,https://tcmsp-e.com/molecule.php?qn=5554,i-Butanol,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,CC(C)CO,High,Yes,No,Yes,Yes,No,1
187,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005555,isoterchebin,https://tcmsp-e.com/molecule.php?qn=5555,isoterchebin,QFJVFTCFAZSXCY-NFSXZKMWSA-N,O=C(OC1C2OC(=O)C3=CC(O)=C(O)C4=C3CC3(O)(CC(=O)C3(O)O4)C(=O)OC[C@H]2O[C@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)C1OC(=O)C1=CC(O)=C(O)C(O)=C1)C1=CC(O)=C(O)C(O)=C1,Low,Yes,Yes,Yes,Yes,Yes,0
188,Asiatic Cornelian Cherry Fruit,山茱萸,MOL005556,1-tert-Butyl-7-methoxynaphthalene,https://tcmsp-e.com/molecule.php?qn=5556,1-tert-Butyl-7-methoxynaphthalene,KGIHXPXSMAHFPD-UHFFFAOYSA-N,CC(C)(C)C1=CC=CC2=C1C=C(C=C2)OC,High,Yes,Yes,Yes,Yes,No,1
