Node1	Node2	Net	MolName
MOL005472	TOP1	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005472	EDNRA	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005472	CTSG	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005472	MAPK8	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005472	CTSA	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005472	ITGB1	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005472	HDAC6	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005472	HDAC2	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005472	HDAC1	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005472	ADAMTS4	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005472	PFKFB3	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005472	CXCL8	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005472	CTNNB1	target	1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester
MOL005473	GSK3B	target	1,5-DIACETYLNAPHTHALENE
MOL005473	CYP11B1	target	1,5-DIACETYLNAPHTHALENE
MOL005473	CYP11B2	target	1,5-DIACETYLNAPHTHALENE
MOL005473	MAOA	target	1,5-DIACETYLNAPHTHALENE
MOL005473	MTNR1B	target	1,5-DIACETYLNAPHTHALENE
MOL005473	HSD11B1	target	1,5-DIACETYLNAPHTHALENE
MOL005473	P2RX7	target	1,5-DIACETYLNAPHTHALENE
MOL005473	BRD4	target	1,5-DIACETYLNAPHTHALENE
MOL005473	TGM2	target	1,5-DIACETYLNAPHTHALENE
MOL005473	SIRT2	target	1,5-DIACETYLNAPHTHALENE
MOL005473	NOS2	target	1,5-DIACETYLNAPHTHALENE
MOL005473	DHODH	target	1,5-DIACETYLNAPHTHALENE
MOL005473	CYP2C19	target	1,5-DIACETYLNAPHTHALENE
MOL005473	TYR	target	1,5-DIACETYLNAPHTHALENE
MOL005473	CYP19A1	target	1,5-DIACETYLNAPHTHALENE
MOL005473	DYRK2	target	1,5-DIACETYLNAPHTHALENE
MOL005473	CTSS	target	1,5-DIACETYLNAPHTHALENE
MOL005473	PIN1	target	1,5-DIACETYLNAPHTHALENE
MOL005473	HTR2B	target	1,5-DIACETYLNAPHTHALENE
MOL005473	HMOX1	target	1,5-DIACETYLNAPHTHALENE
MOL005473	PREP	target	1,5-DIACETYLNAPHTHALENE
MOL005473	FAP	target	1,5-DIACETYLNAPHTHALENE
MOL005473	FLT3	target	1,5-DIACETYLNAPHTHALENE
MOL005473	ADORA2A	target	1,5-DIACETYLNAPHTHALENE
MOL005473	HDAC6	target	1,5-DIACETYLNAPHTHALENE
MOL005473	CHRM1	target	1,5-DIACETYLNAPHTHALENE
MOL005473	SRD5A1	target	1,5-DIACETYLNAPHTHALENE
MOL005473	F2	target	1,5-DIACETYLNAPHTHALENE
MOL005473	PRSS1	target	1,5-DIACETYLNAPHTHALENE
MOL005473	MAPK8	target	1,5-DIACETYLNAPHTHALENE
MOL005473	CHRM3	target	1,5-DIACETYLNAPHTHALENE
MOL005473	DRD4	target	1,5-DIACETYLNAPHTHALENE
MOL005473	GSR	target	1,5-DIACETYLNAPHTHALENE
MOL005473	PGR	target	1,5-DIACETYLNAPHTHALENE
MOL005473	CTSL	target	1,5-DIACETYLNAPHTHALENE
MOL005473	TNKS	target	1,5-DIACETYLNAPHTHALENE
MOL005473	TDO2	target	1,5-DIACETYLNAPHTHALENE
MOL005473	ADORA1	target	1,5-DIACETYLNAPHTHALENE
MOL005473	CASP3	target	1,5-DIACETYLNAPHTHALENE
MOL005473	ESR2	target	1,5-DIACETYLNAPHTHALENE
MOL005473	IDO1	target	1,5-DIACETYLNAPHTHALENE
MOL005473	SRD5A2	target	1,5-DIACETYLNAPHTHALENE
MOL005473	CXCR3	target	1,5-DIACETYLNAPHTHALENE
MOL005473	MAPK10	target	1,5-DIACETYLNAPHTHALENE
MOL005473	ICAM1	target	1,5-DIACETYLNAPHTHALENE
MOL005473	SELE	target	1,5-DIACETYLNAPHTHALENE
MOL005473	FABP4	target	1,5-DIACETYLNAPHTHALENE
MOL005474	HSD11B1	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	BRD4	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	TDO2	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	IDO1	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	ABCG2	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	CHRM2	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	SIGMAR1	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	TSPO	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	PARP1	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	ALOX5	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	CHRM1	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	P2RX7	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	MAOA	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	MTNR1B	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	CYP19A1	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	SIRT2	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	FAAH	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	NOS2	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	AR	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	PREP	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	PIN1	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	CHRNA4	target	1-Acetyl-4,6,8-trimethylazulene
MOL005474	AHR	target	1-Acetyl-4,6,8-trimethylazulene
MOL005484	CXCL8	target	GRO
MOL005484	PTGS1	target	GRO
MOL005484	SLC22A6	target	GRO
MOL005484	PTGS2	target	GRO
MOL005484	RNPEP	target	GRO
MOL005487	CA2	target	5-Carboxyresorcinol
MOL005487	CA1	target	5-Carboxyresorcinol
MOL005487	CA4	target	5-Carboxyresorcinol
MOL005487	CA3	target	5-Carboxyresorcinol
MOL005492	MIF	target	4-Methoxy-1,2-benzodioxole
MOL005495	CA2	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	CA1	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	ERN1	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	AKR1C1	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	CTNNB1	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	EGFR	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	PARP1	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	TTR	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	DUSP1	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	F2	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	RNASEH1	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	ALB	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	ACE	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	HSPA1A	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	PIM1	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	PTPRC	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	KDM4C	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	BCHE	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	FLT1	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	KIT	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	CDK2	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	KDR	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005495	ECE1	target	6-ethyl-2,5-dihydroxy-1,4-naphthoquinone
MOL005498	PTGS1	target	7-Hydroxycadalene
MOL005498	CA2	target	7-Hydroxycadalene
MOL005498	GABRA1	target	7-Hydroxycadalene
MOL005498	ESR1	target	7-Hydroxycadalene
MOL005498	IDO1	target	7-Hydroxycadalene
MOL005498	ALOX5	target	7-Hydroxycadalene
MOL005498	ESR2	target	7-Hydroxycadalene
MOL005498	HSD11B1	target	7-Hydroxycadalene
MOL005498	AR	target	7-Hydroxycadalene
MOL005498	AKT1	target	7-Hydroxycadalene
MOL005498	HTR2B	target	7-Hydroxycadalene
MOL005498	HDAC6	target	7-Hydroxycadalene
MOL005498	ESRRG	target	7-Hydroxycadalene
MOL005498	SHBG	target	7-Hydroxycadalene
MOL005498	ALB	target	7-Hydroxycadalene
MOL005498	PGR	target	7-Hydroxycadalene
MOL005498	SIRT2	target	7-Hydroxycadalene
MOL005500	PPARG	target	linolenate
MOL005500	PPARD	target	linolenate
MOL005500	FABP4	target	linolenate
MOL005500	PTGS1	target	linolenate
MOL005500	FAAH	target	linolenate
MOL005500	TERT	target	linolenate
MOL005500	ALOX5	target	linolenate
MOL005500	PTPN2	target	linolenate
MOL005500	POLB	target	linolenate
MOL005500	ESR2	target	linolenate
MOL005500	PTPN6	target	linolenate
MOL005500	HSD11B1	target	linolenate
MOL005500	RORC	target	linolenate
MOL005500	TOP1	target	linolenate
MOL005500	PTGER2	target	linolenate
MOL005500	HMGCR	target	linolenate
MOL005500	PTPRF	target	linolenate
MOL005500	PTGS2	target	linolenate
MOL005500	NOS2	target	linolenate
MOL005500	PGR	target	linolenate
MOL005500	SRD5A2	target	linolenate
MOL005500	PTGER1	target	linolenate
MOL005500	ESR1	target	linolenate
MOL005500	SLC22A12	target	linolenate
MOL005500	NR3C1	target	linolenate
MOL005500	ACP1	target	linolenate
MOL005500	PTPN11	target	linolenate
MOL005500	NR1H3	target	linolenate
MOL005500	CD81	target	linolenate
MOL005500	PRKCH	target	linolenate
MOL005500	RXRB	target	linolenate
MOL005500	SERPINA6	target	linolenate
MOL005500	SHBG	target	linolenate
MOL005500	G6PD	target	linolenate
MOL005500	HSD11B2	target	linolenate
MOL005500	ITGAL	target	linolenate
MOL005500	PTGER4	target	linolenate
MOL005500	CYP26A1	target	linolenate
MOL005500	CTSG	target	linolenate
MOL005500	CYP17A1	target	linolenate
MOL005500	SLC16A1	target	linolenate
MOL005500	IL6	target	linolenate
MOL005500	HTR2B	target	linolenate
MOL005500	MAPK14	target	linolenate
MOL005500	MAPK1	target	linolenate
MOL005500	PREP	target	linolenate
MOL005500	AR	target	linolenate
MOL005500	MDM2	target	linolenate
MOL005500	MAPK3	target	linolenate
MOL005500	EDNRA	target	linolenate
MOL005500	RBP4	target	linolenate
MOL005500	BCHE	target	linolenate
MOL005500	ALOX15	target	linolenate
MOL005500	MMP2	target	linolenate
MOL005502	KMO	target	Butoxysuccinic Acid
MOL005502	ACE	target	Butoxysuccinic Acid
MOL005502	CASP3	target	Butoxysuccinic Acid
MOL005503	ALOX5	target	Cornudentanone
MOL005503	CYP2D6	target	Cornudentanone
MOL005503	CYP19A1	target	Cornudentanone
MOL005503	HSD11B1	target	Cornudentanone
MOL005503	CYP2C9	target	Cornudentanone
MOL005503	CYP3A4	target	Cornudentanone
MOL005503	CYP2C19	target	Cornudentanone
MOL005503	PLA2G2A	target	Cornudentanone
MOL005503	MAPK14	target	Cornudentanone
MOL005503	ACACB	target	Cornudentanone
MOL005503	ABCB1	target	Cornudentanone
MOL005503	PARP1	target	Cornudentanone
MOL005503	PFKFB3	target	Cornudentanone
MOL005503	TYK2	target	Cornudentanone
MOL005503	AVPR1A	target	Cornudentanone
MOL005503	OXTR	target	Cornudentanone
MOL005503	F10	target	Cornudentanone
MOL005503	BMP1	target	Cornudentanone
MOL005503	CSNK2A1	target	Cornudentanone
MOL005503	CSNK2A2	target	Cornudentanone
MOL005503	P2RY12	target	Cornudentanone
MOL005503	MCHR1	target	Cornudentanone
MOL005503	JAK3	target	Cornudentanone
MOL005503	MAPK8	target	Cornudentanone
MOL005503	KCNH2	target	Cornudentanone
MOL005503	SYK	target	Cornudentanone
MOL005503	JAK2	target	Cornudentanone
MOL005503	MAPK11	target	Cornudentanone
MOL005503	TBK1	target	Cornudentanone
MOL005503	MMP1	target	Cornudentanone
MOL005503	SCN9A	target	Cornudentanone
MOL005503	NOS2	target	Cornudentanone
MOL005503	KDR	target	Cornudentanone
MOL005503	SIRT1	target	Cornudentanone
MOL005503	MAPK12	target	Cornudentanone
MOL005503	TNKS	target	Cornudentanone
MOL005503	CRHR1	target	Cornudentanone
MOL005503	IKBKE	target	Cornudentanone
MOL005503	ADRA1D	target	Cornudentanone
MOL005503	HTR2A	target	Cornudentanone
MOL005503	ADRA1B	target	Cornudentanone
MOL005503	ABCC1	target	Cornudentanone
MOL005503	PTGS1	target	Cornudentanone
MOL005503	MAPK10	target	Cornudentanone
MOL005503	MAPK1	target	Cornudentanone
MOL005503	CTSS	target	Cornudentanone
MOL005503	CREBBP	target	Cornudentanone
MOL005503	KIT	target	Cornudentanone
MOL005503	TGM2	target	Cornudentanone
MOL005503	PIK3CD	target	Cornudentanone
MOL005503	CSF1R	target	Cornudentanone
MOL005503	PDGFRB	target	Cornudentanone
MOL005503	FLT3	target	Cornudentanone
MOL005503	ECE1	target	Cornudentanone
MOL005503	SMO	target	Cornudentanone
MOL005503	TACR1	target	Cornudentanone
MOL005508	HSD11B1	target	Glucosol
MOL005508	POLB	target	Glucosol
MOL005508	RORC	target	Glucosol
MOL005508	PTPRF	target	Glucosol
MOL005508	PTPN2	target	Glucosol
MOL005508	ACP1	target	Glucosol
MOL005508	CD81	target	Glucosol
MOL005508	NOS2	target	Glucosol
MOL005508	TERT	target	Glucosol
MOL005508	PTPN6	target	Glucosol
MOL005508	PPARG	target	Glucosol
MOL005508	PPARD	target	Glucosol
MOL005508	CYP19A1	target	Glucosol
MOL005508	HSD11B2	target	Glucosol
MOL005508	PTGS2	target	Glucosol
MOL005508	PTPN11	target	Glucosol
MOL005508	AR	target	Glucosol
MOL005508	FAAH	target	Glucosol
MOL005508	SERPINA6	target	Glucosol
MOL005508	SHBG	target	Glucosol
MOL005508	G6PD	target	Glucosol
MOL005508	PREP	target	Glucosol
MOL005508	FABP4	target	Glucosol
MOL005508	PTGS1	target	Glucosol
MOL005508	ESR2	target	Glucosol
MOL005508	SIGMAR1	target	Glucosol
MOL005508	CYP17A1	target	Glucosol
MOL005508	ALOX5	target	Glucosol
MOL005508	HMGCR	target	Glucosol
MOL005508	SLC6A4	target	Glucosol
MOL005508	NR3C1	target	Glucosol
MOL005508	PTGER2	target	Glucosol
MOL005508	PGR	target	Glucosol
MOL005508	PRKCH	target	Glucosol
MOL005508	NR1H3	target	Glucosol
MOL005508	TOP1	target	Glucosol
MOL005508	PTGER4	target	Glucosol
MOL005508	GRIK1	target	Glucosol
MOL005508	CHRM2	target	Glucosol
MOL005508	BCHE	target	Glucosol
MOL005508	NR1H4	target	Glucosol
MOL005508	AGTR1	target	Glucosol
MOL005508	AMPD2	target	Glucosol
MOL005508	ALOX5AP	target	Glucosol
MOL005512	BCHE	target	Dehydromorroniaglycone
MOL005513	AHR	target	DBF
MOL005514	VDR	target	Ethyl,alpha-hydroxymyristate
MOL005514	SIRT2	target	Ethyl,alpha-hydroxymyristate
MOL005514	PRKCA	target	Ethyl,alpha-hydroxymyristate
MOL005514	CA1	target	Ethyl,alpha-hydroxymyristate
MOL005514	CA2	target	Ethyl,alpha-hydroxymyristate
MOL005514	F2R	target	Ethyl,alpha-hydroxymyristate
MOL005514	HMGCR	target	Ethyl,alpha-hydroxymyristate
MOL005514	ACACB	target	Ethyl,alpha-hydroxymyristate
MOL005514	PRKCH	target	Ethyl,alpha-hydroxymyristate
MOL005514	PRKCQ	target	Ethyl,alpha-hydroxymyristate
MOL005515	ACHE	target	Eugenone
MOL005515	EBP	target	Eugenone
MOL005515	ESR2	target	Eugenone
MOL005515	ESR1	target	Eugenone
MOL005515	CYP19A1	target	Eugenone
MOL005515	P2RX7	target	Eugenone
MOL005515	MAPK8	target	Eugenone
MOL005515	MAPK10	target	Eugenone
MOL005515	KDM4B	target	Eugenone
MOL005515	KDM5B	target	Eugenone
MOL005515	RET	target	Eugenone
MOL005515	PDE5A	target	Eugenone
MOL005515	MPO	target	Eugenone
MOL005515	ADAM17	target	Eugenone
MOL005515	KDM4C	target	Eugenone
MOL005515	ADAMTS4	target	Eugenone
MOL005515	ALK	target	Eugenone
MOL005515	SIGMAR1	target	Eugenone
MOL005515	LRRK2	target	Eugenone
MOL005515	CCR1	target	Eugenone
MOL005515	CXCR3	target	Eugenone
MOL005515	ADORA1	target	Eugenone
MOL005515	CCND1	target	Eugenone
MOL005515	TTR	target	Eugenone
MOL005515	CDK2	target	Eugenone
MOL005515	PIM1	target	Eugenone
MOL005515	PTK2B	target	Eugenone
MOL005515	IKBKB	target	Eugenone
MOL005515	ABCG2	target	Eugenone
MOL005515	NAMPT	target	Eugenone
MOL005515	CYP11B1	target	Eugenone
MOL005515	CYP11B2	target	Eugenone
MOL005515	PFKFB3	target	Eugenone
MOL005515	PADI4	target	Eugenone
MOL005515	TGM2	target	Eugenone
MOL005515	GPR35	target	Eugenone
MOL005515	MMP2	target	Eugenone
MOL005515	FLT3	target	Eugenone
MOL005515	MKNK2	target	Eugenone
MOL005515	ADAM10	target	Eugenone
MOL005515	SCN10A	target	Eugenone
MOL005515	SYK	target	Eugenone
MOL005515	CDK4	target	Eugenone
MOL005515	ICAM1	target	Eugenone
MOL005515	VCAM1	target	Eugenone
MOL005515	IRAK4	target	Eugenone
MOL005515	SELE	target	Eugenone
MOL005515	MAPKAPK2	target	Eugenone
MOL005530	ADORA1	target	Hydroxygenkwanin
MOL005530	ADORA2A	target	Hydroxygenkwanin
MOL005530	PIM1	target	Hydroxygenkwanin
MOL005530	PLG	target	Hydroxygenkwanin
MOL005530	CYP1B1	target	Hydroxygenkwanin
MOL005530	ABCC1	target	Hydroxygenkwanin
MOL005530	EGFR	target	Hydroxygenkwanin
MOL005530	TERT	target	Hydroxygenkwanin
MOL005530	XDH	target	Hydroxygenkwanin
MOL005530	CA2	target	Hydroxygenkwanin
MOL005530	CA4	target	Hydroxygenkwanin
MOL005530	ALOX5	target	Hydroxygenkwanin
MOL005530	FLT3	target	Hydroxygenkwanin
MOL005530	ABCG2	target	Hydroxygenkwanin
MOL005530	ESR2	target	Hydroxygenkwanin
MOL005530	MAOA	target	Hydroxygenkwanin
MOL005530	SYK	target	Hydroxygenkwanin
MOL005530	GSK3B	target	Hydroxygenkwanin
MOL005530	TTR	target	Hydroxygenkwanin
MOL005530	TNKS	target	Hydroxygenkwanin
MOL005530	ABCB1	target	Hydroxygenkwanin
MOL005530	ESR1	target	Hydroxygenkwanin
MOL005530	PARP1	target	Hydroxygenkwanin
MOL005530	MMP9	target	Hydroxygenkwanin
MOL005530	MMP2	target	Hydroxygenkwanin
MOL005530	MMP12	target	Hydroxygenkwanin
MOL005530	CD38	target	Hydroxygenkwanin
MOL005530	TOP1	target	Hydroxygenkwanin
MOL005530	ARG1	target	Hydroxygenkwanin
MOL005530	PLA2G2A	target	Hydroxygenkwanin
MOL005530	F2	target	Hydroxygenkwanin
MOL005530	IGF1R	target	Hydroxygenkwanin
MOL005530	KIT	target	Hydroxygenkwanin
MOL005530	CYP19A1	target	Hydroxygenkwanin
MOL005530	ACHE	target	Hydroxygenkwanin
MOL005530	PTGS2	target	Hydroxygenkwanin
MOL005530	CDK6	target	Hydroxygenkwanin
MOL005530	CSNK2A1	target	Hydroxygenkwanin
MOL005530	CFTR	target	Hydroxygenkwanin
MOL005530	BACE1	target	Hydroxygenkwanin
MOL005530	AR	target	Hydroxygenkwanin
MOL005530	ST6GAL1	target	Hydroxygenkwanin
MOL005530	NOS2	target	Hydroxygenkwanin
MOL005530	GPR35	target	Hydroxygenkwanin
MOL005530	CA1	target	Hydroxygenkwanin
MOL005530	ALOX15	target	Hydroxygenkwanin
MOL005530	CDK1	target	Hydroxygenkwanin
MOL005530	DRD4	target	Hydroxygenkwanin
MOL005530	MPO	target	Hydroxygenkwanin
MOL005530	SRC	target	Hydroxygenkwanin
MOL005530	PTK2	target	Hydroxygenkwanin
MOL005530	KDR	target	Hydroxygenkwanin
MOL005530	MMP3	target	Hydroxygenkwanin
MOL005530	CA3	target	Hydroxygenkwanin
MOL005530	ALK	target	Hydroxygenkwanin
MOL005530	AKT1	target	Hydroxygenkwanin
MOL005530	AXL	target	Hydroxygenkwanin
MOL005530	AKR1C1	target	Hydroxygenkwanin
MOL008457	ADRA2C	target	Tetrahydroalstonine
MOL008457	BCHE	target	Tetrahydroalstonine
MOL008457	DRD2	target	Tetrahydroalstonine
MOL008457	HTR1A	target	Tetrahydroalstonine
MOL008457	HTR2A	target	Tetrahydroalstonine
MOL008457	ADRA1D	target	Tetrahydroalstonine
MOL008457	ADRA1B	target	Tetrahydroalstonine
MOL008457	HTR2B	target	Tetrahydroalstonine
MOL008457	CYP2D6	target	Tetrahydroalstonine
MOL008457	TACR3	target	Tetrahydroalstonine
MOL008457	PREP	target	Tetrahydroalstonine
MOL008457	TRPC6	target	Tetrahydroalstonine
MOL008457	MAPK14	target	Tetrahydroalstonine
MOL008457	ACHE	target	Tetrahydroalstonine
MOL008457	JAK3	target	Tetrahydroalstonine
MOL008457	JAK2	target	Tetrahydroalstonine
MOL008457	HRH4	target	Tetrahydroalstonine
MOL008457	PDE2A	target	Tetrahydroalstonine
MOL008457	TNKS	target	Tetrahydroalstonine
MOL008457	AHR	target	Tetrahydroalstonine
MOL008457	CCR3	target	Tetrahydroalstonine
MOL008457	JAK1	target	Tetrahydroalstonine
MOL008457	NOS1	target	Tetrahydroalstonine
MOL008457	CTSG	target	Tetrahydroalstonine
MOL008457	CYP26A1	target	Tetrahydroalstonine
MOL008457	TYK2	target	Tetrahydroalstonine
MOL008457	CTSL	target	Tetrahydroalstonine
MOL008457	P2RX7	target	Tetrahydroalstonine
MOL008457	CDK2	target	Tetrahydroalstonine
MOL008457	CAPN1	target	Tetrahydroalstonine
MOL008457	NOS3	target	Tetrahydroalstonine
MOL008457	EGFR	target	Tetrahydroalstonine
MOL008457	GSK3B	target	Tetrahydroalstonine
MOL008457	ITK	target	Tetrahydroalstonine
MOL008457	LIMK1	target	Tetrahydroalstonine
MOL008457	SLC27A1	target	Tetrahydroalstonine
MOL008457	DYRK1A	target	Tetrahydroalstonine
MOL008457	AKT1	target	Tetrahydroalstonine
MOL008457	PPIA	target	Tetrahydroalstonine
MOL008457	BDKRB1	target	Tetrahydroalstonine
MOL008457	GABRA1	target	Tetrahydroalstonine
MOL008457	MAPK8	target	Tetrahydroalstonine
MOL008457	LCK	target	Tetrahydroalstonine
MOL008457	CA1	target	Tetrahydroalstonine
MOL008457	CPT2	target	Tetrahydroalstonine
MOL008457	CCND1	target	Tetrahydroalstonine
MOL008457	FLT3	target	Tetrahydroalstonine
MOL008457	CSF1R	target	Tetrahydroalstonine
MOL008457	F2	target	Tetrahydroalstonine
MOL005534	AR	target	trans-Verbenol
MOL005534	CA2	target	trans-Verbenol
MOL005534	CA1	target	trans-Verbenol
MOL005534	CA4	target	trans-Verbenol
MOL005534	RORC	target	trans-Verbenol
MOL005534	NR1H3	target	trans-Verbenol
MOL005534	SHBG	target	trans-Verbenol
MOL005534	POLB	target	trans-Verbenol
MOL005534	CHRM2	target	trans-Verbenol
MOL005534	CYP19A1	target	trans-Verbenol
MOL005536	ALOX5	target	Z,Z-10,12-Hexadecadien-1-ol acetate
MOL005536	ACACB	target	Z,Z-10,12-Hexadecadien-1-ol acetate
MOL005536	FAAH	target	Z,Z-10,12-Hexadecadien-1-ol acetate
MOL005536	RAF1	target	Z,Z-10,12-Hexadecadien-1-ol acetate
MOL005536	HMGCR	target	Z,Z-10,12-Hexadecadien-1-ol acetate
MOL005536	F2R	target	Z,Z-10,12-Hexadecadien-1-ol acetate
MOL005536	ROCK2	target	Z,Z-10,12-Hexadecadien-1-ol acetate
MOL005538	AR	target	Linolenyl alcohol
MOL005538	FABP4	target	Linolenyl alcohol
MOL005538	PPARG	target	Linolenyl alcohol
MOL005538	PPARD	target	Linolenyl alcohol
MOL005538	ACHE	target	Linolenyl alcohol
MOL005538	CHRM2	target	Linolenyl alcohol
MOL005538	PTGS1	target	Linolenyl alcohol
MOL005538	BCHE	target	Linolenyl alcohol
MOL005538	CYP19A1	target	Linolenyl alcohol
MOL005538	SHBG	target	Linolenyl alcohol
MOL005538	CYP2C19	target	Linolenyl alcohol
MOL005538	ESR1	target	Linolenyl alcohol
MOL005538	NR1H3	target	Linolenyl alcohol
MOL005538	ESR2	target	Linolenyl alcohol
MOL005538	RORC	target	Linolenyl alcohol
MOL005538	FAAH	target	Linolenyl alcohol
MOL005538	SLC6A4	target	Linolenyl alcohol
MOL005538	CYP17A1	target	Linolenyl alcohol
MOL005538	ITGAL	target	Linolenyl alcohol
MOL005538	TNF	target	Linolenyl alcohol
MOL005538	ACACB	target	Linolenyl alcohol
MOL005538	MDM2	target	Linolenyl alcohol
MOL005538	SMO	target	Linolenyl alcohol
MOL005538	DNM1	target	Linolenyl alcohol
MOL005538	HMGCR	target	Linolenyl alcohol
MOL005538	CXCR3	target	Linolenyl alcohol
MOL005538	POLB	target	Linolenyl alcohol
MOL005538	BRD4	target	Linolenyl alcohol
MOL005538	BRD2	target	Linolenyl alcohol
