#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MTOR	RPS6KB1	9606.ENSP00000354558	9606.ENSP00000225577	0	0	0	0	0.062	0.992	0.900	0.951	0.999
MTOR	NFKB1	9606.ENSP00000354558	9606.ENSP00000226574	0	0	0	0	0.054	0.159	0.900	0.233	0.930
MTOR	STAT3	9606.ENSP00000354558	9606.ENSP00000264657	0	0	0	0	0.049	0.836	0.900	0.692	0.994
MTOR	PPARG	9606.ENSP00000354558	9606.ENSP00000287820	0	0	0	0	0	0.061	0.800	0.813	0.961
MTOR	TERT	9606.ENSP00000354558	9606.ENSP00000309572	0	0	0	0	0	0.330	0.900	0.432	0.958
MTOR	STAT1	9606.ENSP00000354558	9606.ENSP00000354394	0	0	0	0	0.049	0.728	0	0.804	0.944
MTOR	PIK3CD	9606.ENSP00000354558	9606.ENSP00000366563	0	0	0	0.543	0.062	0.347	0.800	0.665	0.906
MTOR	RELA	9606.ENSP00000354558	9606.ENSP00000384273	0	0	0	0	0	0	0.900	0.362	0.933
MTOR	PPP2CA	9606.ENSP00000354558	9606.ENSP00000418447	0	0	0	0	0.062	0.153	0.900	0.402	0.946
MTOR	PRKCA	9606.ENSP00000354558	9606.ENSP00000408695	0	0	0	0	0.049	0.270	0.900	0.605	0.968
NAMPT	SIRT1	9606.ENSP00000222553	9606.ENSP00000212015	0.074	0	0	0	0.062	0.101	0.900	0.832	0.984
NAMPT	PNP	9606.ENSP00000222553	9606.ENSP00000354532	0.161	0	0	0	0	0	0.900	0.371	0.942
NAMPT	SIRT2	9606.ENSP00000222553	9606.ENSP00000249396	0.074	0	0	0	0.055	0.101	0.900	0.783	0.979
NAT1	XDH	9606.ENSP00000443194	9606.ENSP00000368727	0	0	0	0	0.076	0	0.900	0.088	0.908
NFE2L2	PRKCB	9606.ENSP00000380252	9606.ENSP00000305355	0	0	0	0	0	0	0.900	0.155	0.911
NFE2L2	PRKCA	9606.ENSP00000380252	9606.ENSP00000408695	0	0	0	0	0	0.270	0.900	0.218	0.937
NFKB1	TNFRSF1A	9606.ENSP00000226574	9606.ENSP00000162749	0	0	0	0	0.062	0	0.900	0.535	0.952
NFKB1	SIRT1	9606.ENSP00000226574	9606.ENSP00000212015	0	0	0	0	0.062	0.345	0.800	0.299	0.902
NFKB1	NFKBIA	9606.ENSP00000226574	9606.ENSP00000216797	0	0	0	0.762	0.214	0.986	0.900	0.980	0.999
NFKB1	TEK	9606.ENSP00000226574	9606.ENSP00000369375	0	0	0	0	0	0.056	0.900	0.074	0.904
NFKB1	TERT	9606.ENSP00000226574	9606.ENSP00000309572	0	0	0	0	0.062	0	0.900	0.158	0.914
NFKB1	XPO1	9606.ENSP00000226574	9606.ENSP00000384863	0	0	0	0	0.134	0.078	0.900	0.096	0.918
NFKB1	TLR4	9606.ENSP00000226574	9606.ENSP00000363089	0	0	0	0	0.089	0.072	0.800	0.587	0.920
NFKB1	SYK	9606.ENSP00000226574	9606.ENSP00000364907	0	0	0	0	0.062	0.120	0.900	0.209	0.926
NFKB1	TYK2	9606.ENSP00000226574	9606.ENSP00000431885	0	0	0	0	0.073	0.120	0.900	0.204	0.926
NFKB1	PRKACA	9606.ENSP00000226574	9606.ENSP00000309591	0	0	0	0	0.098	0.225	0.900	0.107	0.929
NFKB1	NLRP3	9606.ENSP00000226574	9606.ENSP00000337383	0	0	0	0	0.071	0	0.900	0.313	0.930
NFKB1	PSMB2	9606.ENSP00000226574	9606.ENSP00000362334	0	0	0	0	0.248	0.141	0.900	0.064	0.931
NFKB1	PRKCA	9606.ENSP00000226574	9606.ENSP00000408695	0	0	0	0	0	0.176	0.900	0.265	0.934
NFKB1	SRC	9606.ENSP00000226574	9606.ENSP00000362680	0	0	0	0	0.063	0.120	0.900	0.300	0.934
NFKB1	PRKCD	9606.ENSP00000226574	9606.ENSP00000378217	0	0	0	0	0.089	0.104	0.900	0.417	0.946
NFKB1	PPARG	9606.ENSP00000226574	9606.ENSP00000287820	0	0	0	0	0	0.282	0.900	0.421	0.954
NFKB1	TNF	9606.ENSP00000226574	9606.ENSP00000398698	0	0	0	0	0.108	0	0.900	0.699	0.970
NFKB1	NR3C1	9606.ENSP00000226574	9606.ENSP00000231509	0	0	0	0	0.064	0.683	0.900	0.358	0.978
NFKB1	RELA	9606.ENSP00000226574	9606.ENSP00000384273	0	0	0	0.776	0.134	0.998	0.900	0.991	0.999
NFKBIA	TNFRSF1A	9606.ENSP00000216797	9606.ENSP00000162749	0	0	0	0	0.062	0	0.900	0.746	0.974
NFKBIA	NGFR	9606.ENSP00000216797	9606.ENSP00000172229	0	0	0	0	0	0	0.900	0.211	0.917
NFKBIA	PSMB2	9606.ENSP00000216797	9606.ENSP00000362334	0	0	0	0	0	0.141	0.900	0	0.910
NFKBIA	RXRA	9606.ENSP00000216797	9606.ENSP00000419692	0	0	0	0	0	0.057	0.900	0.149	0.912
NFKBIA	VCP	9606.ENSP00000216797	9606.ENSP00000351777	0	0	0	0	0.055	0.883	0	0.292	0.914
NFKBIA	TP53	9606.ENSP00000216797	9606.ENSP00000269305	0	0	0	0	0	0.615	0	0.814	0.925
NFKBIA	PRKCB	9606.ENSP00000216797	9606.ENSP00000305355	0	0	0	0	0	0.060	0.900	0.308	0.929
NFKBIA	TYK2	9606.ENSP00000216797	9606.ENSP00000431885	0	0	0	0	0	0.120	0.900	0.373	0.940
NFKBIA	PRKCD	9606.ENSP00000216797	9606.ENSP00000378217	0	0	0	0	0.062	0.104	0.900	0.427	0.945
NFKBIA	PRKCA	9606.ENSP00000216797	9606.ENSP00000408695	0	0	0	0	0	0.284	0.900	0.391	0.952
NFKBIA	SYK	9606.ENSP00000216797	9606.ENSP00000364907	0	0	0	0	0.062	0.120	0.900	0.523	0.955
NFKBIA	TGM2	9606.ENSP00000216797	9606.ENSP00000355330	0	0	0	0	0.062	0.486	0	0.916	0.956
NFKBIA	XPO1	9606.ENSP00000216797	9606.ENSP00000384863	0	0	0	0	0.064	0.078	0.900	0.626	0.963
NFKBIA	NOS2	9606.ENSP00000216797	9606.ENSP00000327251	0	0	0	0	0.055	0.060	0.900	0.675	0.967
NFKBIA	SRC	9606.ENSP00000216797	9606.ENSP00000362680	0	0	0	0	0	0.520	0.900	0.566	0.977
NFKBIA	TNF	9606.ENSP00000216797	9606.ENSP00000398698	0	0	0	0	0.152	0.270	0.900	0.893	0.992
NFKBIA	RELA	9606.ENSP00000216797	9606.ENSP00000384273	0	0.003	0	0	0.085	0.998	0.900	0.989	0.999
NGFR	PSENEN	9606.ENSP00000172229	9606.ENSP00000468411	0	0	0	0	0	0	0.900	0.150	0.911
NGFR	PLCG1	9606.ENSP00000172229	9606.ENSP00000244007	0	0	0	0	0	0	0.900	0.322	0.929
NGFR	PSEN1	9606.ENSP00000172229	9606.ENSP00000326366	0	0	0	0	0	0.176	0.900	0.336	0.940
NGFR	TP53	9606.ENSP00000172229	9606.ENSP00000269305	0	0	0	0	0	0.270	0.900	0.421	0.954
NGFR	NTRK3	9606.ENSP00000172229	9606.ENSP00000354207	0	0	0	0	0	0.463	0	0.927	0.959
NGFR	RIPK2	9606.ENSP00000172229	9606.ENSP00000220751	0	0	0	0	0	0.889	0.900	0.730	0.996
NGFR	NTRK2	9606.ENSP00000172229	9606.ENSP00000277120	0	0	0	0	0.072	0.576	0.900	0.989	0.999
NGFR	NTRK1	9606.ENSP00000172229	9606.ENSP00000431418	0	0	0	0	0.062	0.865	0.900	0.990	0.999
NLRP3	P2RX7	9606.ENSP00000337383	9606.ENSP00000330696	0	0	0	0	0.070	0	0	0.915	0.918
NLRP3	RELA	9606.ENSP00000337383	9606.ENSP00000384273	0	0	0	0	0	0	0.900	0.339	0.931
NOD2	RIPK2	9606.ENSP00000300589	9606.ENSP00000220751	0	0	0	0	0	0.879	0.900	0.990	0.999
NOD2	XIAP	9606.ENSP00000300589	9606.ENSP00000360242	0	0	0	0	0	0.675	0	0.757	0.917
NOD2	TLR4	9606.ENSP00000300589	9606.ENSP00000363089	0	0	0	0	0.093	0	0	0.922	0.927
NOS1	PRKCB	9606.ENSP00000477999	9606.ENSP00000305355	0	0	0	0	0.062	0	0.900	0.127	0.910
NOS1	PRKCA	9606.ENSP00000477999	9606.ENSP00000408695	0	0	0	0	0.062	0.213	0.900	0.228	0.935
NOS2	STAT3	9606.ENSP00000327251	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.519	0.949
NOS2	RXRA	9606.ENSP00000327251	9606.ENSP00000419692	0	0	0	0	0	0.067	0.900	0.047	0.903
NOS2	TYK2	9606.ENSP00000327251	9606.ENSP00000431885	0	0	0	0	0	0.077	0.900	0.501	0.949
NOS2	SRC	9606.ENSP00000327251	9606.ENSP00000362680	0	0	0	0	0.065	0.242	0.900	0.371	0.949
NOS2	STAT1	9606.ENSP00000327251	9606.ENSP00000354394	0	0	0	0	0.062	0	0.900	0.607	0.959
NOS2	RELA	9606.ENSP00000327251	9606.ENSP00000384273	0	0	0	0	0	0.524	0.900	0.384	0.968
NOS2	TNF	9606.ENSP00000327251	9606.ENSP00000398698	0	0	0	0	0.063	0	0.900	0.796	0.979
NOS3	PRKACA	9606.ENSP00000297494	9606.ENSP00000309591	0	0	0	0	0	0.154	0.900	0.043	0.911
NOS3	PRKCD	9606.ENSP00000297494	9606.ENSP00000378217	0	0	0	0	0	0.060	0.900	0.374	0.936
NOS3	PTPN11	9606.ENSP00000297494	9606.ENSP00000340944	0	0	0	0	0	0.171	0.900	0.469	0.952
NOS3	VEGFA	9606.ENSP00000297494	9606.ENSP00000478570	0	0	0	0	0.064	0	0.900	0.857	0.985
NR1H3	RXRB	9606.ENSP00000477707	9606.ENSP00000363817	0	0	0	0.672	0.062	0.973	0.900	0.617	0.997
NR1H3	RELA	9606.ENSP00000477707	9606.ENSP00000384273	0	0	0	0	0.063	0.057	0.900	0.154	0.915
NR1H3	RXRA	9606.ENSP00000477707	9606.ENSP00000419692	0	0	0	0.684	0.063	0.986	0.900	0.904	0.998
NR1H4	RXRB	9606.ENSP00000447149	9606.ENSP00000363817	0	0	0	0.643	0.062	0.469	0.900	0.416	0.953
NR1H4	RXRA	9606.ENSP00000447149	9606.ENSP00000419692	0	0	0	0.668	0.062	0.895	0.900	0.982	0.992
NR1I2	RXRA	9606.ENSP00000336528	9606.ENSP00000419692	0	0	0	0.631	0.062	0.975	0	0.985	0.984
NR3C1	PTK6	9606.ENSP00000231509	9606.ENSP00000442460	0	0	0	0	0	0.077	0.900	0.141	0.913
NR3C1	PRKACA	9606.ENSP00000231509	9606.ENSP00000309591	0	0	0	0	0.049	0.213	0.900	0.049	0.919
NR3C1	RXRA	9606.ENSP00000231509	9606.ENSP00000419692	0	0	0	0.632	0	0	0.900	0.643	0.923
NR3C1	PER2	9606.ENSP00000231509	9606.ENSP00000254657	0	0	0	0	0	0.116	0.900	0.393	0.941
NR3C1	TNF	9606.ENSP00000231509	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0.621	0.960
NR3C1	STAT5B	9606.ENSP00000231509	9606.ENSP00000293328	0	0	0	0	0	0.470	0	0.962	0.979
NR3C1	TP53	9606.ENSP00000231509	9606.ENSP00000269305	0	0	0	0	0	0.486	0.900	0.637	0.979
NR3C1	STAT3	9606.ENSP00000231509	9606.ENSP00000264657	0	0	0	0	0	0.837	0	0.958	0.992
NR3C1	RELA	9606.ENSP00000231509	9606.ENSP00000384273	0	0	0	0	0	0.839	0.900	0.577	0.992
NR3C1	SMARCA4	9606.ENSP00000231509	9606.ENSP00000395654	0	0	0	0	0	0.883	0.900	0.891	0.998
NTRK1	PLCG1	9606.ENSP00000431418	9606.ENSP00000244007	0	0	0	0	0	0.880	0.900	0.848	0.998
NTRK1	STAT3	9606.ENSP00000431418	9606.ENSP00000264657	0	0	0	0	0	0.159	0.900	0.509	0.955
NTRK1	NTRK2	9606.ENSP00000431418	9606.ENSP00000277120	0	0	0	0.931	0	0	0.900	0.986	0.906
NTRK1	PTPN11	9606.ENSP00000431418	9606.ENSP00000340944	0	0	0	0	0.062	0.378	0.900	0.595	0.973
NTRK1	PGF	9606.ENSP00000431418	9606.ENSP00000451040	0	0	0	0	0	0	0.600	0.885	0.952
NTRK1	VEGFA	9606.ENSP00000431418	9606.ENSP00000478570	0	0	0	0	0	0	0.600	0.986	0.994
NTRK2	PLCG1	9606.ENSP00000277120	9606.ENSP00000244007	0	0	0	0	0	0.703	0.900	0.901	0.996
NTRK2	STAT3	9606.ENSP00000277120	9606.ENSP00000264657	0	0	0	0	0	0.140	0.900	0.340	0.938
NTRK2	SRC	9606.ENSP00000277120	9606.ENSP00000362680	0	0	0	0.703	0.062	0.060	0.900	0.822	0.927
NTRK2	PTPN11	9606.ENSP00000277120	9606.ENSP00000340944	0	0	0	0	0.062	0.492	0.900	0.985	0.999
NTRK3	PLCG1	9606.ENSP00000354207	9606.ENSP00000244007	0	0	0	0	0.052	0.493	0.900	0.402	0.967
NTRK3	STAT3	9606.ENSP00000354207	9606.ENSP00000264657	0	0	0	0	0	0.140	0.900	0.234	0.928
NTRK3	PTPN11	9606.ENSP00000354207	9606.ENSP00000340944	0	0	0	0	0.062	0.343	0.900	0.241	0.947
PADI4	TP53	9606.ENSP00000364597	9606.ENSP00000269305	0	0	0	0	0	0.486	0	0.866	0.928
PADI4	PTPN22	9606.ENSP00000364597	9606.ENSP00000352833	0	0	0	0	0.068	0	0	0.899	0.902
PARP1	SIRT1	9606.ENSP00000355759	9606.ENSP00000212015	0	0	0	0	0.062	0.270	0	0.869	0.902
PARP1	POLB	9606.ENSP00000355759	9606.ENSP00000265421	0	0	0	0	0	0.754	0.600	0.962	0.996
PARP1	TP53	9606.ENSP00000355759	9606.ENSP00000269305	0	0	0	0	0.062	0.757	0	0.931	0.983
PARP1	PRKDC	9606.ENSP00000355759	9606.ENSP00000313420	0	0	0	0	0.143	0.498	0	0.979	0.990
PARP1	TOP1	9606.ENSP00000355759	9606.ENSP00000354522	0	0	0	0	0.063	0.691	0	0.952	0.985
PDCD4	RPS6KB1	9606.ENSP00000280154	9606.ENSP00000225577	0	0	0	0	0	0	0.900	0.578	0.956
PDGFRA	PLCG1	9606.ENSP00000257290	9606.ENSP00000244007	0	0	0	0	0.062	0.698	0.900	0.166	0.973
PDGFRA	STAT3	9606.ENSP00000257290	9606.ENSP00000264657	0	0	0	0	0	0.704	0.600	0.451	0.929
PDGFRA	PTPN11	9606.ENSP00000257290	9606.ENSP00000340944	0	0	0	0	0.063	0.684	0.800	0.630	0.975
PDGFRA	PDGFRB	9606.ENSP00000257290	9606.ENSP00000261799	0	0	0	0.917	0.287	0.777	0.900	0.881	0.983
PDGFRB	PLCG1	9606.ENSP00000261799	9606.ENSP00000244007	0	0	0	0	0.062	0.977	0.900	0.867	0.999
PDGFRB	PLAU	9606.ENSP00000261799	9606.ENSP00000361850	0	0	0	0	0.069	0	0.900	0.232	0.922
PDGFRB	PIK3CG	9606.ENSP00000261799	9606.ENSP00000352121	0	0	0	0	0	0.097	0.900	0.307	0.931
PDGFRB	PTPN2	9606.ENSP00000261799	9606.ENSP00000311857	0	0	0	0	0	0.228	0.900	0.212	0.933
PDGFRB	YES1	9606.ENSP00000261799	9606.ENSP00000462468	0	0	0	0.652	0.049	0.331	0.900	0.251	0.936
PDGFRB	VEGFA	9606.ENSP00000261799	9606.ENSP00000478570	0	0	0	0	0.062	0.318	0.600	0.818	0.947
PDGFRB	STAT5B	9606.ENSP00000261799	9606.ENSP00000293328	0	0	0	0	0.062	0.270	0.900	0.421	0.955
PDGFRB	S1PR1	9606.ENSP00000261799	9606.ENSP00000305416	0	0	0	0	0.097	0.270	0.900	0.660	0.974
PDGFRB	STAT1	9606.ENSP00000261799	9606.ENSP00000354394	0	0	0	0	0	0.706	0.900	0.292	0.977
PDGFRB	STAT3	9606.ENSP00000261799	9606.ENSP00000264657	0	0	0	0	0	0.629	0.900	0.556	0.982
PDGFRB	SRC	9606.ENSP00000261799	9606.ENSP00000362680	0	0	0	0.659	0.062	0.885	0.900	0.873	0.991
PDGFRB	PTPN11	9606.ENSP00000261799	9606.ENSP00000340944	0	0	0	0	0.063	0.899	0.900	0.891	0.998
PGF	PLCG1	9606.ENSP00000451040	9606.ENSP00000244007	0	0	0	0	0	0	0.900	0.096	0.905
PGF	VEGFA	9606.ENSP00000451040	9606.ENSP00000478570	0	0	0	0.897	0	0.830	0.900	0.988	0.984
PGR	STAT3	9606.ENSP00000325120	9606.ENSP00000264657	0	0	0	0	0	0.592	0	0.891	0.953
PGR	PRKACA	9606.ENSP00000325120	9606.ENSP00000309591	0	0	0	0	0	0	0.900	0	0.900
PGR	SRC	9606.ENSP00000325120	9606.ENSP00000362680	0	0	0	0	0.062	0.749	0.900	0.986	0.999
PI4KB	PIK3C3	9606.ENSP00000357869	9606.ENSP00000262039	0	0	0	0.570	0.145	0	0.900	0.762	0.939
PI4KB	PIK3C2A	9606.ENSP00000357869	9606.ENSP00000265970	0	0	0	0.566	0.089	0	0.900	0.307	0.916
PI4KB	PTK2B	9606.ENSP00000357869	9606.ENSP00000380638	0	0	0	0	0.093	0.058	0.900	0	0.907
PIK3CD	SRC	9606.ENSP00000366563	9606.ENSP00000362680	0	0	0	0	0.062	0.104	0.800	0.623	0.928
PIK3CD	SYK	9606.ENSP00000366563	9606.ENSP00000364907	0	0	0	0	0.097	0.104	0.800	0.500	0.908
PIK3CG	SYK	9606.ENSP00000352121	9606.ENSP00000364907	0	0	0	0	0.148	0.317	0.900	0.461	0.964
PIM1	STAT3	9606.ENSP00000362608	9606.ENSP00000264657	0	0	0	0	0.053	0.270	0.900	0.296	0.944
PIM1	STAT5B	9606.ENSP00000362608	9606.ENSP00000293328	0	0	0	0	0.053	0	0.900	0.330	0.931
PIM1	RORC	9606.ENSP00000362608	9606.ENSP00000327025	0	0	0	0	0	0	0.900	0.042	0.900
PIN1	PRKCD	9606.ENSP00000247970	9606.ENSP00000378217	0	0	0	0	0.059	0	0.900	0.088	0.906
PIN1	PRKCA	9606.ENSP00000247970	9606.ENSP00000408695	0	0	0	0	0	0	0.900	0.110	0.907
PIN1	PRKCB	9606.ENSP00000247970	9606.ENSP00000305355	0	0	0	0	0	0	0.900	0.200	0.916
PIN1	PPP2CA	9606.ENSP00000247970	9606.ENSP00000418447	0.070	0	0	0	0.122	0.532	0.900	0.163	0.962
PIN1	RAF1	9606.ENSP00000247970	9606.ENSP00000251849	0	0	0	0	0.072	0.707	0.900	0.074	0.971
PIN1	TP53	9606.ENSP00000247970	9606.ENSP00000269305	0	0	0	0	0.062	0.769	0.900	0.358	0.984
PLA2G10	PLA2G7	9606.ENSP00000393847	9606.ENSP00000274793	0	0	0	0	0	0	0.650	0.742	0.905
PLAT	PLG	9606.ENSP00000220809	9606.ENSP00000308938	0	0	0	0.756	0.055	0.213	0.900	0.994	0.938
PLAT	SERPINE1	9606.ENSP00000220809	9606.ENSP00000223095	0	0	0	0	0.147	0.937	0.800	0.990	0.999
PLAU	SERPINE1	9606.ENSP00000361850	9606.ENSP00000223095	0	0	0	0	0.214	0.976	0.900	0.989	0.999
PLAU	PLG	9606.ENSP00000361850	9606.ENSP00000308938	0	0	0	0.745	0	0.213	0.900	0.983	0.938
PLAU	SRC	9606.ENSP00000361850	9606.ENSP00000362680	0	0	0	0	0.069	0.056	0.900	0.508	0.951
PLCG1	S1PR4	9606.ENSP00000244007	9606.ENSP00000246115	0	0	0	0	0	0	0.900	0	0.900
PLCG1	S1PR1	9606.ENSP00000244007	9606.ENSP00000305416	0	0	0	0	0	0	0.900	0.071	0.903
PLCG1	RET	9606.ENSP00000244007	9606.ENSP00000347942	0	0	0	0	0.052	0.749	0.600	0.247	0.918
PLCG1	YES1	9606.ENSP00000244007	9606.ENSP00000462468	0	0	0	0.555	0.062	0.097	0.900	0.403	0.923
PLCG1	PRKCQ	9606.ENSP00000244007	9606.ENSP00000263125	0	0	0	0	0	0.065	0.800	0.627	0.924
PLCG1	PRKCB	9606.ENSP00000244007	9606.ENSP00000305355	0	0	0	0	0.062	0.112	0.900	0.357	0.939
PLCG1	PRKCA	9606.ENSP00000244007	9606.ENSP00000408695	0	0	0	0	0.062	0.112	0.900	0.484	0.951
PLCG1	VEGFA	9606.ENSP00000244007	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0.542	0.952
PLCG1	RASGRP1	9606.ENSP00000244007	9606.ENSP00000310244	0	0	0	0	0	0.078	0.800	0.768	0.953
PLCG1	SRC	9606.ENSP00000244007	9606.ENSP00000362680	0	0	0	0.550	0.062	0.493	0.900	0.974	0.970
PLCG1	VAV1	9606.ENSP00000244007	9606.ENSP00000472929	0	0	0	0.548	0.062	0.651	0.900	0.881	0.978
PLCG1	ZAP70	9606.ENSP00000244007	9606.ENSP00000264972	0	0	0	0.553	0.064	0.693	0.900	0.906	0.981
PLCG1	PTK2	9606.ENSP00000244007	9606.ENSP00000341189	0	0	0	0	0.062	0.739	0.900	0.586	0.988
PLCG1	SYK	9606.ENSP00000244007	9606.ENSP00000364907	0	0	0	0.556	0.064	0.935	0.900	0.974	0.996
PLG	SERPINE1	9606.ENSP00000308938	9606.ENSP00000223095	0	0	0	0	0.063	0.330	0.900	0.938	0.995
PLG	TEK	9606.ENSP00000308938	9606.ENSP00000369375	0	0	0	0	0.056	0	0.900	0.419	0.940
PNP	SIRT1	9606.ENSP00000354532	9606.ENSP00000212015	0.077	0	0	0	0	0	0.900	0.403	0.940
PNP	SIRT2	9606.ENSP00000354532	9606.ENSP00000249396	0.077	0	0	0	0	0	0.900	0.232	0.922
PNP	XDH	9606.ENSP00000354532	9606.ENSP00000368727	0	0	0	0	0.063	0	0.900	0.518	0.950
POLB	TP53	9606.ENSP00000265421	9606.ENSP00000269305	0	0	0	0	0	0	0	0.910	0.911
PPARD	RXRB	9606.ENSP00000310928	9606.ENSP00000363817	0	0	0	0.712	0.072	0.417	0.900	0.749	0.953
PPARD	RXRA	9606.ENSP00000310928	9606.ENSP00000419692	0	0	0	0.705	0.062	0.684	0.900	0.852	0.975
PPARG	TNFRSF1A	9606.ENSP00000287820	9606.ENSP00000162749	0	0	0	0	0.062	0	0.900	0.339	0.932
PPARG	SIRT1	9606.ENSP00000287820	9606.ENSP00000212015	0	0	0	0	0	0.495	0.800	0.987	0.998
PPARG	TP53	9606.ENSP00000287820	9606.ENSP00000269305	0	0	0	0	0	0.292	0.650	0.719	0.924
PPARG	RXRB	9606.ENSP00000287820	9606.ENSP00000363817	0	0	0	0.662	0.049	0.483	0.900	0.536	0.955
PPARG	TNF	9606.ENSP00000287820	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0.807	0.979
PPARG	RXRA	9606.ENSP00000287820	9606.ENSP00000419692	0	0	0	0.694	0.062	0.981	0.900	0.990	0.998
PPARG	RELA	9606.ENSP00000287820	9606.ENSP00000384273	0	0	0	0	0	0.768	0.900	0.984	0.999
PPP2CA	RPS6KB1	9606.ENSP00000418447	9606.ENSP00000225577	0	0	0	0	0.112	0.319	0.900	0.736	0.981
PPP2CA	RAF1	9606.ENSP00000418447	9606.ENSP00000251849	0	0	0	0	0.073	0.594	0.900	0.172	0.964
PPP2CA	PTPN11	9606.ENSP00000418447	9606.ENSP00000340944	0	0	0	0	0.099	0	0.900	0.168	0.918
PPP2CA	SRC	9606.ENSP00000418447	9606.ENSP00000362680	0	0	0	0	0.062	0.117	0.900	0.352	0.939
PPP2CA	YES1	9606.ENSP00000418447	9606.ENSP00000462468	0	0	0	0	0.062	0.117	0.900	0.055	0.911
PRKACA	VEGFA	9606.ENSP00000309591	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0.063	0.902
PRKACA	RET	9606.ENSP00000309591	9606.ENSP00000347942	0	0	0	0.605	0.065	0	0.900	0.084	0.904
PRKACA	PTPN11	9606.ENSP00000309591	9606.ENSP00000340944	0	0	0	0	0.098	0.154	0.900	0.063	0.918
PRKACA	RELA	9606.ENSP00000309591	9606.ENSP00000384273	0	0	0	0	0.069	0.767	0.900	0.043	0.976
PRKCA	RPS6KB1	9606.ENSP00000408695	9606.ENSP00000225577	0	0	0	0.821	0	0	0.900	0.600	0.910
PRKCA	RAF1	9606.ENSP00000408695	9606.ENSP00000251849	0	0	0	0.580	0	0.229	0.900	0.459	0.934
PRKCA	STAT5B	9606.ENSP00000408695	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.234	0.920
PRKCA	TERT	9606.ENSP00000408695	9606.ENSP00000309572	0	0	0	0	0	0.213	0.900	0.256	0.936
PRKCA	RET	9606.ENSP00000408695	9606.ENSP00000347942	0	0	0	0.551	0	0	0.900	0.243	0.909
PRKCA	SRC	9606.ENSP00000408695	9606.ENSP00000362680	0	0	0	0.575	0	0.229	0.900	0.863	0.948
PRKCA	RXRB	9606.ENSP00000408695	9606.ENSP00000363817	0	0	0	0	0	0	0.900	0	0.900
PRKCA	PTK2B	9606.ENSP00000408695	9606.ENSP00000380638	0	0	0	0.553	0	0	0.900	0.370	0.915
PRKCA	RELA	9606.ENSP00000408695	9606.ENSP00000384273	0	0	0	0	0	0	0.900	0.271	0.924
PRKCA	RXRA	9606.ENSP00000408695	9606.ENSP00000419692	0	0	0	0	0	0	0.900	0.095	0.905
PRKCB	RPS6KB1	9606.ENSP00000305355	9606.ENSP00000225577	0	0	0	0.808	0	0	0.900	0.259	0.904
PRKCB	RAF1	9606.ENSP00000305355	9606.ENSP00000251849	0	0	0	0.569	0	0.061	0.900	0.252	0.911
PRKCB	STAT5B	9606.ENSP00000305355	9606.ENSP00000293328	0	0	0	0	0.069	0	0.900	0.155	0.914
PRKCB	PTK2B	9606.ENSP00000305355	9606.ENSP00000380638	0	0	0	0.552	0.123	0	0.900	0.229	0.916
PRKCB	SRC	9606.ENSP00000305355	9606.ENSP00000362680	0	0	0	0.572	0	0.061	0.900	0.465	0.920
PRKCB	RELA	9606.ENSP00000305355	9606.ENSP00000384273	0	0	0	0	0	0	0.900	0.322	0.929
PRKCD	RAF1	9606.ENSP00000378217	9606.ENSP00000251849	0	0	0	0.581	0.066	0.275	0.900	0.308	0.935
PRKCD	STAT3	9606.ENSP00000378217	9606.ENSP00000264657	0	0	0	0	0.062	0.462	0.900	0.725	0.984
PRKCD	TP53	9606.ENSP00000378217	9606.ENSP00000269305	0	0	0	0	0	0.675	0.900	0.641	0.987
PRKCD	SHH	9606.ENSP00000378217	9606.ENSP00000297261	0	0	0	0	0	0	0.900	0.170	0.913
PRKCD	SNCA	9606.ENSP00000378217	9606.ENSP00000338345	0	0	0	0	0.056	0.297	0.900	0.615	0.971
PRKCD	STAT1	9606.ENSP00000378217	9606.ENSP00000354394	0	0	0	0	0.062	0.875	0.900	0.763	0.996
PRKCD	SRC	9606.ENSP00000378217	9606.ENSP00000362680	0	0	0	0.566	0.091	0.504	0.900	0.978	0.971
PRKCD	YES1	9606.ENSP00000378217	9606.ENSP00000462468	0	0	0	0.567	0.063	0.117	0.900	0.205	0.916
PRKCD	RELA	9606.ENSP00000378217	9606.ENSP00000384273	0	0	0	0	0.062	0	0.900	0.285	0.927
PRKCD	PTK2B	9606.ENSP00000378217	9606.ENSP00000380638	0	0	0	0.556	0.081	0.444	0.900	0.428	0.954
PRKCH	PTK2B	9606.ENSP00000329127	9606.ENSP00000380638	0	0	0	0.549	0.056	0.153	0.900	0.087	0.914
PRKCH	SRC	9606.ENSP00000329127	9606.ENSP00000362680	0	0	0	0.558	0.063	0.354	0.900	0.088	0.935
PRKCQ	PTK2B	9606.ENSP00000263125	9606.ENSP00000380638	0	0	0	0.554	0.056	0.169	0.900	0.180	0.920
